,Bug ID,,Test,Opt Status,Debug Status,Owner,Assignee,Fission Target,Comments
,Core::Audio/Video: Playback,,,,,,,,
1582120,1582120,toolkit/components/passwordmgr/test/mochitest/test_autofocus_js.html,toolkit/components/passwordmgr/test/mochitest/test_autofocus_js.html,fails,fails,MattN,,M4,Test seems to pass locally on macOS with --enable-fission
1567175,1567175,toolkit/components/passwordmgr/test/mochitest/test_munged_username.html,toolkit/components/passwordmgr/test/mochitest/test_munged_username.html,fails,fails,MattN,Neil,M4,
1582116,1582116,toolkit/components/passwordmgr/test/mochitest/test_prompt_async.html,toolkit/components/passwordmgr/test/mochitest/test_prompt_async.html,fails,fails,MattN,,M4,
1582117,1582117,toolkit/components/passwordmgr/test/mochitest/test_prompt_http.html,toolkit/components/passwordmgr/test/mochitest/test_prompt_http.html,fails,fails,MattN,,M4,
1567175,1567175,toolkit/components/passwordmgr/test/mochitest/test_prompt_promptAuth.html,toolkit/components/passwordmgr/test/mochitest/test_prompt_promptAuth.html,passes,passes,MattN,Neil,M4,
1567175,1567175,toolkit/components/passwordmgr/test/mochitest/test_xhr.html,toolkit/components/passwordmgr/test/mochitest/test_xhr.html,skipped,skipped,MattN,Neil,M4,Intermittently times out under Fission.
1567175,1567175,toolkit/components/passwordmgr/test/mochitest/test_xml_load.html,toolkit/components/passwordmgr/test/mochitest/test_xml_load.html,passes,passes,MattN,Neil,M4,
,Toolkit::Places,,,,,,,,
1585562,1585562,toolkit/components/places/tests/browser/browser_bug680727.js,toolkit/components/places/tests/browser/browser_bug680727.js,passes,passes,mak77,Standard8,M4,
,Toolkit::Reader Mode,,,,,,,,
1586139,1586139,toolkit/components/reader/test/browser_bug1124271_readerModePinnedTab.js,toolkit/components/reader/test/browser_bug1124271_readerModePinnedTab.js,skipped,skipped,gijs,kashav,M4,BrowserTestUtils.waitForContentEvent
1586139,1586139,toolkit/components/reader/test/browser_bug1453818_samesite_cookie.js,toolkit/components/reader/test/browser_bug1453818_samesite_cookie.js,skipped,skipped,gijs,kashav,M4,BrowserTestUtils.waitForContentEvent
1586139,1586139,toolkit/components/reader/test/browser_readerMode.js,toolkit/components/reader/test/browser_readerMode.js,skipped,skipped,gijs,kashav,M4,BrowserTestUtils.waitForContentEvent
1586139,1586139,toolkit/components/reader/test/browser_readerMode_hidden_nodes.js,toolkit/components/reader/test/browser_readerMode_hidden_nodes.js,skipped,skipped,gijs,,M4,Waits for a domcontentloaded + mozafterpaint in content which never arrives - can probably switch to waitForContentEvent once that's fixed
1586139,1586139,toolkit/components/reader/test/browser_readerMode_readingTime.js,toolkit/components/reader/test/browser_readerMode_readingTime.js,skipped,skipped,gijs,kashav,M4,BrowserTestUtils.waitForContentEvent
1586139,1586139,toolkit/components/reader/test/browser_readerMode_with_anchor.js,toolkit/components/reader/test/browser_readerMode_with_anchor.js,skipped,skipped,gijs,kashav,M4,BrowserTestUtils.waitForContentEvent
,Toolkit::Safe Browsing,,,,,,,,
,,browser/components/safebrowsing/content/test/browser_mixedcontent_aboutblocked.js,browser/components/safebrowsing/content/test/browser_mixedcontent_aboutblocked.js,skipped,skipped,dimi,,M4,
,,toolkit/components/url-classifier/tests/browser/browser_flashblock_off_with_always_activate.js,toolkit/components/url-classifier/tests/browser/browser_flashblock_off_with_always_activate.js,skipped,skipped,dimi,dimi,M4,
,,toolkit/components/url-classifier/tests/browser/browser_flashblock_off_with_ask_to_activate.js,toolkit/components/url-classifier/tests/browser/browser_flashblock_off_with_ask_to_activate.js,skipped,skipped,dimi,dimi,M4,
,,toolkit/components/url-classifier/tests/browser/browser_flashblock_off_with_never_activate.js,toolkit/components/url-classifier/tests/browser/browser_flashblock_off_with_never_activate.js,skipped,skipped,dimi,dimi,M4,
,,toolkit/components/url-classifier/tests/browser/browser_flashblock_on_with_always_activate.js,toolkit/components/url-classifier/tests/browser/browser_flashblock_on_with_always_activate.js,skipped,skipped,dimi,dimi,M4,
,,toolkit/components/url-classifier/tests/browser/browser_flashblock_on_with_ask_to_activate.js,toolkit/components/url-classifier/tests/browser/browser_flashblock_on_with_ask_to_activate.js,skipped,skipped,dimi,dimi,M4,
,,toolkit/components/url-classifier/tests/browser/browser_flashblock_on_with_never_activate.js,toolkit/components/url-classifier/tests/browser/browser_flashblock_on_with_never_activate.js,skipped,skipped,dimi,dimi,M4,
1560110,1560110,toolkit/components/url-classifier/tests/mochitest/test_classify_by_default.html,toolkit/components/url-classifier/tests/mochitest/test_classify_by_default.html,passes,skipped,dimi,,M4,Crashes intermittently: @ mozilla::dom::BrowsingContextGroup::EnsureSubscribed(mozilla::dom::ContentParent*)
,Toolkit::Telemetry,,,,,,,,
,,browser/modules/test/browser/browser_UsageTelemetry_domains.js,browser/modules/test/browser/browser_UsageTelemetry_domains.js,skipped,skipped,chutten,,M4,
,,toolkit/components/telemetry/tests/browser/browser_HybridContentTelemetry.js,toolkit/components/telemetry/tests/browser/browser_HybridContentTelemetry.js,skipped,skipped,chutten,,M4,
,Web Compatibility Tools::General,,,,,,,,
,,browser/extensions/report-site-issue/test/browser/browser_report_site_issue.js,browser/extensions/report-site-issue/test/browser/browser_report_site_issue.js,passes,passes,,twisniewski,M4,"Test hangs, filed bug 1581180"
,WebExtensions::General,,,,,,,,
1587221,1587221,toolkit/components/extensions/test/mochitest/test_ext_async_clipboard.html,toolkit/components/extensions/test/mochitest/test_ext_async_clipboard.html,skipped,skipped,jimm,zombie,M4,
,,toolkit/components/extensions/test/mochitest/test_ext_contentscript_cache.html,toolkit/components/extensions/test/mochitest/test_ext_contentscript_cache.html,fails,fails,jimm,zombie,M4,
,,toolkit/components/extensions/test/mochitest/test_ext_contentscript_canvas.html,toolkit/components/extensions/test/mochitest/test_ext_contentscript_canvas.html,passes,skipped,jimm,zombie,M4,Fails intermittently under Fission.
1579820,1579820,toolkit/components/extensions/test/mochitest/test_ext_cookies.html,toolkit/components/extensions/test/mochitest/test_ext_cookies.html,passes,passes,jimm,kmag,M4,Bug 1542415 thought it fixed it but it didn't and the test regressed.
,,toolkit/components/extensions/test/mochitest/test_ext_exclude_include_globs.html,toolkit/components/extensions/test/mochitest/test_ext_exclude_include_globs.html,passes,skipped,jimm,zombie,M4,
,,toolkit/components/extensions/test/mochitest/test_ext_new_tab_processType.html,toolkit/components/extensions/test/mochitest/test_ext_new_tab_processType.html,skipped,skipped,jimm,zombie,M4,
,,toolkit/components/extensions/test/mochitest/test_ext_request_urlClassification.html,toolkit/components/extensions/test/mochitest/test_ext_request_urlClassification.html,passes,skipped,jimm,zombie,M4,
,,toolkit/components/extensions/test/mochitest/test_ext_request_urlClassification.html,toolkit/components/extensions/test/mochitest/test_ext_request_urlClassification.html,passes,skipped,jimm,zombie,M4,
,,toolkit/components/extensions/test/mochitest/test_ext_runtime_disconnect.html,toolkit/components/extensions/test/mochitest/test_ext_runtime_disconnect.html,passes,skipped,jimm,zombie,M4,
,,toolkit/components/extensions/test/mochitest/test_ext_storage_manager_capabilities.html,toolkit/components/extensions/test/mochitest/test_ext_storage_manager_capabilities.html,passes,skipped,jimm,zombie,M4,Fails intermittently under Fission.
,,toolkit/components/extensions/test/mochitest/test_ext_web_accessible_incognito.html,toolkit/components/extensions/test/mochitest/test_ext_web_accessible_incognito.html,passes,skipped,jimm,zombie,M4,
,,toolkit/components/extensions/test/mochitest/test_ext_web_accessible_resources.html,toolkit/components/extensions/test/mochitest/test_ext_web_accessible_resources.html,skipped,skipped,jimm,zombie,M4,
,,toolkit/components/extensions/test/mochitest/test_ext_webnavigation.html,toolkit/components/extensions/test/mochitest/test_ext_webnavigation.html,passes,skipped,jimm,zombie,M4,
,,toolkit/components/extensions/test/mochitest/test_ext_webnavigation_filters.html,toolkit/components/extensions/test/mochitest/test_ext_webnavigation_filters.html,skipped,skipped,jimm,zombie,M4,
,,toolkit/components/extensions/test/mochitest/test_ext_webrequest_hsts.html,toolkit/components/extensions/test/mochitest/test_ext_webrequest_hsts.html,skipped,skipped,jimm,zombie,M4,
,,toolkit/components/extensions/test/mochitest/test_ext_webrequest_upgrade.html,toolkit/components/extensions/test/mochitest/test_ext_webrequest_upgrade.html,passes,skipped,jimm,zombie,M4,
,WebExtensions::Untriaged,,,,,,,,
,,browser/components/extensions/test/browser/browser_ExtensionControlledPopup.js,browser/components/extensions/test/browser/browser_ExtensionControlledPopup.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_addon_debugging_netmonitor.js,browser/components/extensions/test/browser/browser_ext_addon_debugging_netmonitor.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_autoplayInBackground.js,browser/components/extensions/test/browser/browser_ext_autoplayInBackground.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_browserAction_area.js,browser/components/extensions/test/browser/browser_ext_browserAction_area.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_browserAction_context.js,browser/components/extensions/test/browser/browser_ext_browserAction_context.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_browserAction_contextMenu.js,browser/components/extensions/test/browser/browser_ext_browserAction_contextMenu.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_browserAction_disabled.js,browser/components/extensions/test/browser/browser_ext_browserAction_disabled.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_browserAction_experiment.js,browser/components/extensions/test/browser/browser_ext_browserAction_experiment.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_browserAction_incognito.js,browser/components/extensions/test/browser/browser_ext_browserAction_incognito.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_browserAction_pageAction_icon.js,browser/components/extensions/test/browser/browser_ext_browserAction_pageAction_icon.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_browserAction_pageAction_icon_permissions.js,browser/components/extensions/test/browser/browser_ext_browserAction_pageAction_icon_permissions.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_browserAction_popup.js,browser/components/extensions/test/browser/browser_ext_browserAction_popup.js,passes,skipped,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_browserAction_popup_port.js,browser/components/extensions/test/browser/browser_ext_browserAction_popup_port.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_browserAction_popup_preload.js,browser/components/extensions/test/browser/browser_ext_browserAction_popup_preload.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_browserAction_popup_resize.js,browser/components/extensions/test/browser/browser_ext_browserAction_popup_resize.js,passes,skipped,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_browserAction_popup_resize_bottom.js,browser/components/extensions/test/browser/browser_ext_browserAction_popup_resize_bottom.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_browserAction_simple.js,browser/components/extensions/test/browser/browser_ext_browserAction_simple.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_browserAction_telemetry.js,browser/components/extensions/test/browser/browser_ext_browserAction_telemetry.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_browserAction_theme_icons.js,browser/components/extensions/test/browser/browser_ext_browserAction_theme_icons.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_browsingData_formData.js,browser/components/extensions/test/browser/browser_ext_browsingData_formData.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_browsingData_history.js,browser/components/extensions/test/browser/browser_ext_browsingData_history.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_browsingData_indexedDB.js,browser/components/extensions/test/browser/browser_ext_browsingData_indexedDB.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_browsingData_localStorage.js,browser/components/extensions/test/browser/browser_ext_browsingData_localStorage.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_browsingData_pluginData.js,browser/components/extensions/test/browser/browser_ext_browsingData_pluginData.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_browsingData_serviceWorkers.js,browser/components/extensions/test/browser/browser_ext_browsingData_serviceWorkers.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_chrome_settings_overrides_home.js,browser/components/extensions/test/browser/browser_ext_chrome_settings_overrides_home.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_commands_execute_browser_action.js,browser/components/extensions/test/browser/browser_ext_commands_execute_browser_action.js,passes,skipped,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_commands_execute_page_action.js,browser/components/extensions/test/browser/browser_ext_commands_execute_page_action.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_commands_execute_sidebar_action.js,browser/components/extensions/test/browser/browser_ext_commands_execute_sidebar_action.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_commands_getAll.js,browser/components/extensions/test/browser/browser_ext_commands_getAll.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_commands_onCommand.js,browser/components/extensions/test/browser/browser_ext_commands_onCommand.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_commands_update.js,browser/components/extensions/test/browser/browser_ext_commands_update.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_connect_and_move_tabs.js,browser/components/extensions/test/browser/browser_ext_connect_and_move_tabs.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_contentscript_animate.js,browser/components/extensions/test/browser/browser_ext_contentscript_animate.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_contentscript_connect.js,browser/components/extensions/test/browser/browser_ext_contentscript_connect.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_contentscript_nontab_connect.js,browser/components/extensions/test/browser/browser_ext_contentscript_nontab_connect.js,skipped,skipped,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_contextMenus.js,browser/components/extensions/test/browser/browser_ext_contextMenus.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_contextMenus_checkboxes.js,browser/components/extensions/test/browser/browser_ext_contextMenus_checkboxes.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_contextMenus_commands.js,browser/components/extensions/test/browser/browser_ext_contextMenus_commands.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_contextMenus_icons.js,browser/components/extensions/test/browser/browser_ext_contextMenus_icons.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_contextMenus_onclick.js,browser/components/extensions/test/browser/browser_ext_contextMenus_onclick.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_contextMenus_radioGroups.js,browser/components/extensions/test/browser/browser_ext_contextMenus_radioGroups.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_contextMenus_targetUrlPatterns.js,browser/components/extensions/test/browser/browser_ext_contextMenus_targetUrlPatterns.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_contextMenus_uninstall.js,browser/components/extensions/test/browser/browser_ext_contextMenus_uninstall.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_contextMenus_urlPatterns.js,browser/components/extensions/test/browser/browser_ext_contextMenus_urlPatterns.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_currentWindow.js,browser/components/extensions/test/browser/browser_ext_currentWindow.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_devtools_network.js,browser/components/extensions/test/browser/browser_ext_devtools_network.js,skipped,skipped,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_find.js,browser/components/extensions/test/browser/browser_ext_find.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_getViews.js,browser/components/extensions/test/browser/browser_ext_getViews.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_history_redirect.js,browser/components/extensions/test/browser/browser_ext_history_redirect.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_identity_indication.js,browser/components/extensions/test/browser/browser_ext_identity_indication.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_incognito_popup.js,browser/components/extensions/test/browser/browser_ext_incognito_popup.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_incognito_views.js,browser/components/extensions/test/browser/browser_ext_incognito_views.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_lastError.js,browser/components/extensions/test/browser/browser_ext_lastError.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_management.js,browser/components/extensions/test/browser/browser_ext_management.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_menus.js,browser/components/extensions/test/browser/browser_ext_menus.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_menus_accesskey.js,browser/components/extensions/test/browser/browser_ext_menus_accesskey.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_menus_activeTab.js,browser/components/extensions/test/browser/browser_ext_menus_activeTab.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_menus_capture_secondary_click.js,browser/components/extensions/test/browser/browser_ext_menus_capture_secondary_click.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_menus_errors.js,browser/components/extensions/test/browser/browser_ext_menus_errors.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_menus_event_order.js,browser/components/extensions/test/browser/browser_ext_menus_event_order.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_menus_events.js,browser/components/extensions/test/browser/browser_ext_menus_events.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_menus_incognito.js,browser/components/extensions/test/browser/browser_ext_menus_incognito.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_menus_refresh.js,browser/components/extensions/test/browser/browser_ext_menus_refresh.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_menus_replace_menu.js,browser/components/extensions/test/browser/browser_ext_menus_replace_menu.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_menus_replace_menu_context.js,browser/components/extensions/test/browser/browser_ext_menus_replace_menu_context.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_menus_replace_menu_permissions.js,browser/components/extensions/test/browser/browser_ext_menus_replace_menu_permissions.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_menus_targetElement.js,browser/components/extensions/test/browser/browser_ext_menus_targetElement.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_menus_targetElement_extension.js,browser/components/extensions/test/browser/browser_ext_menus_targetElement_extension.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_menus_targetElement_shadow.js,browser/components/extensions/test/browser/browser_ext_menus_targetElement_shadow.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_menus_viewType.js,browser/components/extensions/test/browser/browser_ext_menus_viewType.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_menus_visible.js,browser/components/extensions/test/browser/browser_ext_menus_visible.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_omnibox.js,browser/components/extensions/test/browser/browser_ext_omnibox.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_openPanel.js,browser/components/extensions/test/browser/browser_ext_openPanel.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_optionsPage_browser_style.js,browser/components/extensions/test/browser/browser_ext_optionsPage_browser_style.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_optionsPage_modals.js,browser/components/extensions/test/browser/browser_ext_optionsPage_modals.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_optionsPage_privileges.js,browser/components/extensions/test/browser/browser_ext_optionsPage_privileges.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_pageAction_context.js,browser/components/extensions/test/browser/browser_ext_pageAction_context.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_pageAction_contextMenu.js,browser/components/extensions/test/browser/browser_ext_pageAction_contextMenu.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_pageAction_popup.js,browser/components/extensions/test/browser/browser_ext_pageAction_popup.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_pageAction_popup_resize.js,browser/components/extensions/test/browser/browser_ext_pageAction_popup_resize.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_pageAction_show_matches.js,browser/components/extensions/test/browser/browser_ext_pageAction_show_matches.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_pageAction_simple.js,browser/components/extensions/test/browser/browser_ext_pageAction_simple.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_pageAction_telemetry.js,browser/components/extensions/test/browser/browser_ext_pageAction_telemetry.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_pageAction_title.js,browser/components/extensions/test/browser/browser_ext_pageAction_title.js,passes,skipped,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_popup_api_injection.js,browser/components/extensions/test/browser/browser_ext_popup_api_injection.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_popup_background.js,browser/components/extensions/test/browser/browser_ext_popup_background.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_popup_corners.js,browser/components/extensions/test/browser/browser_ext_popup_corners.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_popup_focus.js,browser/components/extensions/test/browser/browser_ext_popup_focus.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_popup_sendMessage.js,browser/components/extensions/test/browser/browser_ext_popup_sendMessage.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_popup_shutdown.js,browser/components/extensions/test/browser/browser_ext_popup_shutdown.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_port_disconnect_on_crash.js,browser/components/extensions/test/browser/browser_ext_port_disconnect_on_crash.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_port_disconnect_on_window_close.js,browser/components/extensions/test/browser/browser_ext_port_disconnect_on_window_close.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_runtime_openOptionsPage.js,browser/components/extensions/test/browser/browser_ext_runtime_openOptionsPage.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_runtime_openOptionsPage_uninstall.js,browser/components/extensions/test/browser/browser_ext_runtime_openOptionsPage_uninstall.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_runtime_setUninstallURL.js,browser/components/extensions/test/browser/browser_ext_runtime_setUninstallURL.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_search.js,browser/components/extensions/test/browser/browser_ext_search.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_search_favicon.js,browser/components/extensions/test/browser/browser_ext_search_favicon.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_sessions_forgetClosedTab.js,browser/components/extensions/test/browser/browser_ext_sessions_forgetClosedTab.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_sessions_forgetClosedWindow.js,browser/components/extensions/test/browser/browser_ext_sessions_forgetClosedWindow.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_sessions_getRecentlyClosed.js,browser/components/extensions/test/browser/browser_ext_sessions_getRecentlyClosed.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_sessions_getRecentlyClosed_private.js,browser/components/extensions/test/browser/browser_ext_sessions_getRecentlyClosed_private.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_sessions_getRecentlyClosed_tabs.js,browser/components/extensions/test/browser/browser_ext_sessions_getRecentlyClosed_tabs.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_sessions_incognito.js,browser/components/extensions/test/browser/browser_ext_sessions_incognito.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_sessions_restore.js,browser/components/extensions/test/browser/browser_ext_sessions_restore.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_sessions_restoreTab.js,browser/components/extensions/test/browser/browser_ext_sessions_restoreTab.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_sessions_window_tab_value.js,browser/components/extensions/test/browser/browser_ext_sessions_window_tab_value.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_settings_overrides_default_search.js,browser/components/extensions/test/browser/browser_ext_settings_overrides_default_search.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_sidebarAction.js,browser/components/extensions/test/browser/browser_ext_sidebarAction.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_sidebarAction_browser_style.js,browser/components/extensions/test/browser/browser_ext_sidebarAction_browser_style.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_sidebarAction_click.js,browser/components/extensions/test/browser/browser_ext_sidebarAction_click.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_sidebarAction_context.js,browser/components/extensions/test/browser/browser_ext_sidebarAction_context.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_sidebarAction_contextMenu.js,browser/components/extensions/test/browser/browser_ext_sidebarAction_contextMenu.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_sidebarAction_incognito.js,browser/components/extensions/test/browser/browser_ext_sidebarAction_incognito.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_sidebarAction_runtime.js,browser/components/extensions/test/browser/browser_ext_sidebarAction_runtime.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_sidebarAction_tabs.js,browser/components/extensions/test/browser/browser_ext_sidebarAction_tabs.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_sidebarAction_windows.js,browser/components/extensions/test/browser/browser_ext_sidebarAction_windows.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_simple.js,browser/components/extensions/test/browser/browser_ext_simple.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_slow_script.js,browser/components/extensions/test/browser/browser_ext_slow_script.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tab_runtimeConnect.js,browser/components/extensions/test/browser/browser_ext_tab_runtimeConnect.js,passes,passes,jimm,zombie,M4,
